Chromosome	Begin	End	Orientation	Symbol
11	66268639	66277492	plus	RAB1B
11	66272157	66278525	minus	LOC107984340
11	66278175	66284206	plus	CNIH2
11	66284580	66289143	minus	YIF1A
11	66291894	66296664	plus	TMEM151A
11	66314494	66317044	minus	CD248
11	66330241	66336774	minus	RIN1
11	66337339	66345104	minus	BRMS1
11	66345374	66347629	minus	B4GAT1
11	66347991	66363764	plus	B4GAT1-DT
11	66348120	66348201	plus	TRS-GCT3-1
11	66362521	66372446	minus	SLC29A2
11	66409158	66426707	plus	NPAS4
11	66432763	66432902	plus	LOC124900311
11	66435075	66438848	minus	MRPL11
11	66466327	66477337	plus	PELI3
11	66473490	66480249	minus	DPP3-DT
11	66480434	66509657	plus	DPP3
11	66510635	66533598	plus	BBS1
11	66520625	66546048	minus	ZDHHC24
11	66546395	66563334	plus	ACTN3
11	66563464	66568606	minus	CTSF
11	66590176	66593063	minus	CCDC87
11	66593185	66606019	plus	CCS
11	66616630	66646468	plus	RBM14-RBM4
11	66616630	66629934	plus	RBM14
11	66638703	66668380	plus	RBM4
11	66664998	66677887	minus	RBM4B
11	66682497	66744682	minus	SPTBN2
11	66744769	66843516	plus	TOP6BL
11	66843441	66846552	plus	RCE1
11	66848420	66958383	minus	PC
11	66857064	66860475	plus	LRFN4
11	66934434	66934506	minus	MIR3163
11	66975304	66977009	plus	C11orf86
11	67006771	67050863	plus	SYT12
11	67045643	67045708	plus	MIR6860
11	67056847	67072017	plus	RHOD
11	67112292	67118348	minus	LOC107984341
11	67119263	67258082	plus	KDM2A
11	67134611	67149415	plus	LOC124902695
11	67220908	67221016	plus	LOC124902839
11	67266473	67286556	plus	GRK2
11	67289303	67302484	plus	ANKRD13D
11	67303530	67312592	plus	SSH3
11	67317839	67391687	plus	LOC100130987
11	67350765	67353596	minus	POLD4
11	67364168	67374177	minus	CLCF1
11	67391986	67398412	plus	RAD9A
11	67398183	67401858	minus	PPP1CA
11	67403913	67410090	plus	TBC1D10C
11	67415678	67425604	plus	CARNS1
11	67428494	67435401	plus	RPS6KB2
11	67435510	67443809	minus	CORO1B
11	67435510	67437682	minus	PTPRCAP
11	67451301	67452729	minus	GPR152
11	67452403	67461752	plus	CABP4
11	67461710	67469251	minus	TMEM134
11	67483026	67491103	plus	AIP
11	67490245	67490315	plus	MIR6752
11	67491768	67506266	minus	PITPNM1
11	67506497	67508162	minus	CDK2AP2
11	67518912	67523446	minus	CABP2
11	67583812	67586653	plus	GSTP1
11	67602880	67606706	minus	NDUFV1-DT
11	67606936	67612554	plus	NDUFV1
11	67619939	67627393	plus	LOC124902696
11	67627938	67629937	minus	NUDT8
11	67631303	67641754	minus	TBX10
11	67642555	67650730	minus	ACY3
11	67662155	67681252	minus	ALDH3B2
11	67758563	67763136	minus	LOC105369358
11	67812009	67966160	minus	LOC112268076
11	67884428	67894096	plus	LINC02754
11	67931978	67939774	minus	LOC124900601
11	67978066	67979057	minus	LOC124902697
11	67991100	68004097	minus	UNC93B1
11	68008547	68029276	plus	ALDH3B1
11	68030681	68036644	plus	NDUFS8
11	68032864	68032922	plus	MIR7113
11	68033897	68033981	plus	MIR4691
11	68039025	68053762	plus	TCIRG1
11	68044794	68044957	plus	MIR6753
11	68052859	68121388	minus	CHKA
11	68121888	68130515	plus	CHKA-DT
11	68154863	68213648	minus	KMT5B
11	68261338	68271973	minus	C11orf24
11	68272102	68284884	plus	LOC105369363
11	68298412	68449275	plus	LRP5
11	68313449	68328307	plus	LOC124900302
11	68328356	68338205	minus	LOC124902698
11	68460752	68615334	plus	PPP6R3
11	68676907	68688858	minus	LOC107984343
11	68684544	68691175	plus	GAL
11	68704796	68751520	minus	TESMIN
11	68754620	68844277	minus	CPT1A
11	68763331	68765228	plus	LOC124902699
11	68853366	68860248	plus	LOC124902700
11	68868360	68874548	plus	LINC02701
11	68891278	68903832	minus	MRPL21
11	68903891	68940601	plus	IGHMBP2
11	68980021	68980986	minus	MRGPRD
11	69004398	69013633	minus	MRGPRF
11	69012354	69018447	plus	MRGPRF-AS1
11	69037016	69040905	minus	LOC124902701
11	69037936	69042422	plus	LOC124902702
11	69048932	69090597	plus	TPCN2
11	69083176	69083258	plus	MIR3164
11	69147228	69171562	minus	LOC338694
11	69155573	69162440	plus	SMIM38
11	69166801	69177998	plus	LOC105369366
11	69228749	69234934	minus	LOC105369367
11	69248001	69251172	plus	LOC105369368
11	69294155	69297287	plus	MYEOV
11	69337140	69372511	plus	LOC105369370
11	69425655	69429624	plus	LINC02953
11	69435557	69444966	minus	LINC02952
11	69444823	69450086	plus	LOC124902703
11	69475604	69481579	minus	LINC02747
11	69481663	69493210	plus	LINC01488
11	69641156	69654474	plus	CCND1
11	69657198	69657915	minus	LOC124902704
11	69665563	69675353	minus	LTO1
11	69698238	69704022	minus	FGF19
11	69771022	69775341	minus	FGF4
11	69809968	69819416	minus	FGF3
11	69818708	69828107	plus	LOC107984368
11	69965997	70189530	plus	ANO1
11	70056230	70065371	minus	LINC02753
11	70070659	70071177	plus	LOC105369371
11	70072434	70075348	minus	LINC02584
11	70172151	70175236	minus	LOC101928473
11	70203296	70207390	plus	FADD
11	70208510	70212472	minus	LOC124902705
11	70270690	70384396	plus	PPFIA1
11	70283955	70284070	plus	MIR548K
11	70297865	70314972	minus	LOC107984346
11	70324808	70327254	minus	LOC105369373
11	70362644	70398462	minus	CTTN-DT
11	70398529	70436575	plus	CTTN
11	70467854	71253228	minus	SHANK2
11	70626564	70635490	plus	SHANK2-AS1
11	70862790	70865115	plus	SHANK2-AS3
11	70872270	70872368	minus	MIR3664
11	71284081	71287817	plus	LOC124902706
11	71427287	71449043	minus	DHCR7
11	71448528	71452157	plus	DHCR7-DT
11	71453203	71501816	plus	NADSYN1
11	71473503	71473568	plus	MIR6754
11	71527267	71528669	plus	KRTAP5-7
11	71538025	71539209	plus	KRTAP5-8
11	71548420	71549608	plus	KRTAP5-9
11	71565563	71566735	plus	KRTAP5-10
11	71581855	71582875	minus	KRTAP5-11
11	71804981	71928594	minus	XNDC1N-ZNF705EP-ALG1L9P
11	71833200	71837710	plus	DEFB108B
11	71865509	71928594	minus	XNDC1N
11	71878453	71884561	plus	DEFB131B
11	71929046	71997597	plus	RNF121
11	71998909	72008200	plus	IL18BP
11	72002864	72080542	minus	NUMA1
11	72014291	72020910	plus	LOC100128494
11	72072228	72072302	minus	MIR3165
11	72080850	72110782	plus	LRTOMT
11	72080850	72096895	plus	LRRC51
11	72097292	72103297	minus	LAMTOR1
11	72105924	72109596	plus	TOMT
11	72106372	72112780	minus	ANAPC15
11	72135725	72139892	plus	FOLR3
11	72189709	72196323	plus	FOLR1
11	72216794	72221950	plus	FOLR2
11	72223563	72239147	plus	INPPL1
11	72239077	72244176	minus	PHOX2A
11	72285495	72434531	minus	CLPB
11	72299963	72302961	plus	LOC124902708
11	72351379	72363455	plus	LOC112268077
11	72523864	72535037	minus	LOC105369376
11	72570656	72573222	plus	LINC01537
11	72576141	72674422	minus	PDE2A
11	72584606	72588206	plus	PDE2A-AS2
11	72606227	72619189	plus	LOC105369377
11	72615063	72615130	minus	MIR139
11	72660763	72669916	plus	PDE2A-AS1
11	72685069	72752408	minus	ARAP1
11	72700474	72705607	plus	ARAP1-AS2
11	72754729	72794047	minus	STARD10
11	72783530	72783592	plus	MIR4692
11	72802308	72814067	minus	LOC107984421
11	72814411	72843740	plus	ATG16L2
11	72836745	73142318	minus	FCHSD2
11	73155780	73182903	minus	IUR1
11	73214856	73218193	minus	LOC124902709
11	73218281	73242427	plus	P2RY2
11	73253345	73258989	plus	LOC105369382
11	73264506	73298625	plus	P2RY6
11	73307511	73309361	minus	ARHGEF17-AS1
11	73308276	73369388	plus	ARHGEF17
11	73331617	73339336	plus	LOC124902710
11	73376399	73397474	plus	RELT
11	73400487	73598112	minus	FAM168A
11	73646581	73662819	plus	PLEKHB1
11	73675638	73761074	minus	RAB6A
11	73761158	73763100	plus	LOC124902711
11	73787874	73865133	plus	MRPL48
11	73872667	73876846	minus	COA4
11	73876699	73931114	plus	PAAF1
11	73951026	73970281	plus	DNAJB13
11	73974672	73983202	minus	UCP2
11	74000277	74009085	minus	UCP3
11	74012718	74171002	minus	C2CD3
11	74171289	74254703	plus	PPME1
11	74209208	74210807	plus	LOC105369383
11	74250146	74311640	minus	P4HA3
11	74252414	74252552	minus	LOC124902824
11	74311362	74324705	plus	P4HA3-AS1
11	74328303	74368731	plus	LOC112268078
11	74330316	74398433	minus	PGM2L1
11	74399237	74399333	plus	MIR548AL
11	74454841	74467549	minus	KCNE3
11	74490519	74493724	minus	LIPT2
11	74493380	74498533	plus	LIPT2-AS1
11	74507210	74510109	plus	LOC124902712
11	74575982	74578380	plus	LOC105369386
11	74592582	74669341	plus	POLD3
11	74696429	74731426	minus	CHRDL2
11	74698305	74701581	minus	LOC124902713
11	74704649	74705578	plus	LOC124902714
11	74716687	74716749	minus	LOC124900308
11	74720268	74720337	minus	MIR4696
11	74748849	74842413	plus	RNF169
11	74791047	74794970	minus	LOC124902715
11	74840910	74949091	minus	XRRA1
11	74931121	74935445	plus	LOC107984352
11	74949266	74979033	plus	SPCS2
11	74980515	75020676	plus	NEU3
11	75081753	75096890	minus	OR2AT4
11	75132401	75140126	minus	LOC107984358
11	75151107	75206549	plus	SLCO2B1
11	75206038	75225644	minus	TPBGL-AS1
11	75210823	75214679	plus	LOC124902716
11	75234420	75239870	minus	LOC124902717
11	75240774	75243704	plus	TPBGL
11	75260122	75351661	minus	ARRB1
11	75335092	75335186	minus	MIR326
11	75399518	75422302	plus	RPS3
11	75400391	75400538	plus	SNORD15A
11	75404421	75404566	plus	SNORD15B
11	75422394	75433203	minus	KLHL35
11	75434640	75525941	minus	GDPD5
11	75512114	75521857	plus	LOC105369389
11	75562253	75572783	plus	SERPINH1
11	75583196	75594665	plus	LOC105369391
11	75586918	75669038	minus	MAP6
11	75701558	75718285	minus	LOC105369392
11	75717838	75732953	plus	MOGAT2
11	75758455	75768647	minus	DGAT2-DT
11	75768778	75801534	plus	DGAT2
11	75813514	75814797	minus	UVRAG-DT
11	75815210	76144232	plus	UVRAG
11	76186325	76210761	minus	WNT11
11	76209827	76211532	plus	LOC112268079
11	76210956	76216090	minus	LINC02761
11	76235513	76235584	plus	TRP-AGG2-4
11	76235825	76235896	minus	TRP-TGG2-1
11	76284397	76320659	plus	LOC105369395
11	76349956	76381132	minus	THAP12
11	76381323	76414634	plus	GVQW3
11	76433925	76444680	minus	EMSY-DT
11	76445018	76553031	plus	EMSY
11	76607357	76630422	minus	LINC02757
11	76657524	76670747	minus	LRRC32
11	76752661	76758300	plus	LOC105369397
11	76764860	76769755	minus	LOC124902719
11	76782280	76798144	plus	TSKU
11	76782581	76783062	minus	TSKU-AS1
11	76812701	76819902	minus	LOC124902720
11	76860918	77026797	plus	ACER3
11	76955546	77035684	minus	ACER3-AS1
11	77034398	77041973	plus	B3GNT6
11	77047866	77048740	plus	LOC105369399
11	77058401	77063723	minus	LOC105369400
11	77066971	77126155	plus	CAPN5
11	77102840	77103331	plus	OMP
11	77128246	77215241	plus	MYO7A
11	77216558	77301699	minus	GDPD4
11	77322017	77530009	minus	PAK1
11	77534238	77543307	minus	LOC124902722
11	77571089	77575662	plus	LINC03030
11	77589953	77610356	plus	AQP11
11	77614530	77637794	minus	CLNS1A
11	77639808	77646258	plus	LOC107984369
11	77660009	77872232	minus	RSF1
11	77738169	77739709	minus	RSF1-IT1
11	77821144	77906024	plus	AAMDC
11	77874362	77994668	minus	INTS4
11	78015715	78079862	minus	NDUFC2-KCTD14
11	78015715	78046191	minus	KCTD14
11	78022543	78023722	plus	LOC124902723
11	78063861	78068351	plus	THRSP
11	78068297	78079862	minus	NDUFC2
11	78081195	78086995	plus	LOC105369401
11	78100946	78139626	minus	ALG8
11	78139793	78173977	plus	KCTD21-AS1
11	78171249	78188626	minus	KCTD21
11	78188919	78237219	plus	USP35
11	78215293	78417820	minus	GAB2
11	78296764	78320479	plus	LOC105369402
11	78423982	78429836	minus	LINC02728
11	78435968	78574864	minus	NARS2
11	78470889	78497591	plus	LOC105369403
11	78533176	78558565	plus	LOC101928896
11	78652829	79441030	minus	TENM4
11	78713760	78722292	plus	LOC124902724
11	79402022	79402109	minus	MIR708
11	79422169	79422226	minus	MIR5579
11	79599227	79600379	plus	LOC105369405
11	80137346	80158492	plus	LOC105369406
11	80201407	80224991	plus	LOC105369408
11	80709256	80737199	plus	LOC105369409
11	80751200	80762803	minus	LINC02720
11	81879851	82403913	minus	MIR4300HG
11	81890741	81890836	minus	MIR4300
11	82472180	82480087	plus	LOC105369410
11	82729940	82733864	minus	FAM181B
11	82781502	82817741	plus	LINC02734
11	82822936	82901644	minus	PRCP
11	82843885	82843985	plus	LOC124902840
11	82900914	82902055	minus	LOC124902602
11	82901736	82934659	plus	DDIAS
11	82973133	83071897	minus	RAB30
11	83041464	83041598	minus	SNORA70E
11	83072066	83073712	plus	RAB30-DT
11	83072402	83097196	minus	LINC02951
11	83111522	83117264	minus	LOC124902725
11	83145065	83148881	plus	LOC124902726
11	83157131	83187451	plus	PCF11
11	83184491	83193669	minus	ANKRD42-DT
11	83185521	83187484	minus	PCF11-AS1
11	83193712	83256099	plus	ANKRD42
11	83259081	83286367	minus	CCDC90B
11	83286120	83426389	plus	CCDC90B-AS1
11	83305758	83307142	plus	LOC105369420
11	83455012	85628373	minus	DLG2
11	83545490	83572181	plus	LOC107984425
11	83637693	83725390	plus	DLG2-AS2
11	83892007	83919607	plus	LOC124902729
11	84594952	84608413	plus	LOC105369416
11	84720412	84800703	plus	LOC124902727
11	85628573	85636540	plus	TMEM126B
11	85647967	85656542	plus	TMEM126A
11	85657990	85682863	minus	CREBZF
11	85683848	85686195	minus	CCDC89
11	85694229	85854870	minus	SYTL2
11	85855066	85920013	plus	CCDC83
11	85957175	86069860	minus	PICALM
11	86042389	86063876	minus	LOC124902730
11	86069924	86072501	plus	LOC124902731
11	86094192	86094295	plus	LOC124902829
11	86191468	86193498	minus	LINC02695
11	86244753	86287615	plus	EED
11	86278333	86278398	plus	MIR6755
11	86302240	86345943	plus	HIKESHI
11	86335964	86396100	minus	LOC105369421
11	86374887	86423106	plus	CCDC81
11	86434930	86672616	minus	ME3
11	86758071	86765466	plus	LOC102724775
11	86791071	86952910	plus	PRSS23
11	86888347	86938485	minus	PRSS23-AS1
11	86945679	86955395	minus	FZD4
11	86955621	87000950	plus	FZD4-DT
11	87012441	87037795	minus	LOC105369422
11	87037934	87328824	plus	TMEM135
11	87359753	87912045	plus	LOC107984361
11	87718354	87719411	minus	LINC02711
11	87803715	88175443	minus	RAB38
11	88176502	88176593	plus	MIR3166
11	88293592	88337736	minus	CTSC
11	88337884	88428192	plus	LOC101929174
11	88504576	88524054	plus	GRM5-AS1
11	88504642	89065982	minus	GRM5
11	89177875	89295759	plus	TYR
11	89324353	89589557	minus	NOX4
11	89710299	89717872	plus	TRIM77
11	89766451	89808575	minus	TRIM49
11	89870438	89878487	minus	TRIM64B
11	89911409	89922245	minus	TRIM49D1
11	89924064	89933063	plus	TRIM49D2
11	89966037	89974072	plus	TRIM64
11	90031106	90073531	plus	TRIM49C
11	90085950	90087131	plus	UBTFL1
11	90118391	90118461	plus	LOC124900309
11	90131699	90192894	plus	NAALAD2
11	90200429	90223049	minus	CHORDC1
11	90223159	90236485	plus	LOC124902812
11	90251232	90915052	plus	DISC1FP1
11	90555774	90555857	minus	MIR4490
11	90869121	90869202	minus	MIR1261
11	91157991	91228446	plus	LINC02748
11	91315185	91378516	minus	LOC107984371
11	91794322	91872486	plus	LINC02756
11	92146409	92153903	plus	LOC105369429
11	92224818	92896473	plus	FAT3
11	92648155	92659339	minus	LOC124902732
11	92913238	92915628	minus	LINC02746
11	92965697	92968915	plus	LOC124902733
11	92969651	92984960	plus	MTNR1B
11	93144174	93197991	minus	SLC36A4
11	93221308	93222540	minus	LOC112268080
11	93329998	93438470	plus	DEUP1
11	93341775	93350716	minus	LOC124902734
11	93478472	93553979	minus	SMCO4
11	93661682	93730358	plus	CEP295
11	93721514	93721866	plus	SCARNA9
11	93730194	93741495	minus	TAF1D
11	93730513	93730646	minus	SNORA25
11	93730979	93731099	minus	SNORA32
11	93731503	93731573	minus	SNORD6
11	93732004	93732133	minus	SNORA1
11	93732361	93732499	minus	SNORA8
11	93733228	93733300	minus	SNORD5
11	93733466	93733597	minus	SNORA18
11	93733674	93733764	minus	MIR1304
11	93735110	93735236	minus	SNORA40
11	93741672	93764749	plus	C11orf54
11	93784282	93814963	plus	MED17
11	93797213	93797313	plus	LOC124902836
11	93818232	93850618	minus	VSTM5
11	94021354	94114208	plus	HEPHL1
11	94066971	94067512	minus	LOC124902735
11	94128841	94181968	plus	PANX1
11	94197409	94282221	plus	LOC105369435
11	94304580	94308146	plus	IZUMO1R
11	94377316	94401419	minus	GPR83
11	94415570	94512412	minus	MRE11
11	94466495	94466580	minus	MIR548L
11	94493984	94499578	plus	ANKRD49
11	94512461	94532123	plus	C11orf97
11	94543921	94549895	plus	FUT4
11	94545332	94740355	minus	PIWIL4-AS1
11	94567368	94621421	plus	PIWIL4
11	94638043	94657468	plus	LINC02700
11	94706460	94876748	plus	AMOTL1
11	94962620	94973556	minus	CWC15
11	94973709	94999519	plus	KDM4D
11	95025258	95027596	plus	KDM4E
11	95038966	95039963	plus	LOC107984375
11	95049422	95051338	plus	KDM4F
11	95066877	95071225	plus	SRSF8
11	95089846	95132645	plus	ENDOD1
11	95150539	95159148	plus	LNCRNA-IUR
11	95165513	95232475	minus	SESN3
11	95230186	95234404	plus	LOC100129203
11	95466045	95481133	plus	LOC105369439
11	95514196	95517153	minus	LOC105369440
11	95611682	95615407	minus	LOC105369441
11	95699357	95701174	plus	LOC107984377
11	95768953	95789782	minus	FAM76B
11	95790498	95832693	plus	CEP57
11	95832880	95924107	minus	MTMR2
11	95976598	96343195	minus	MAML2
11	96341438	96341526	plus	MIR1260B
11	96352773	96389912	minus	CCDC82
11	96390013	96393561	plus	JRKL
11	96443281	96506876	minus	JRKL-AS1
11	96508425	96514750	plus	LINC02737
11	97011543	97016047	plus	LOC105369448
11	97222643	97259633	minus	LINC02553
11	97270953	97290595	minus	LOC105369450
11	97391292	97399725	minus	LOC105369451
11	97668263	97676647	plus	LOC105369452
11	97797117	97802391	plus	LOC105369453
11	97878781	97957083	minus	LINC02713
11	98453363	98495701	minus	LOC105369455
11	99020949	100358885	plus	CNTN5
11	99630257	99634262	plus	LOC107984431
11	100051251	100106241	minus	LOC105369456
11	100677138	100681910	plus	LOC124902736
11	100684161	100687955	minus	ARHGAP42-AS1
11	100687288	100993941	plus	ARHGAP42
11	100865745	100866090	minus	LOC105369457
11	100934274	100934378	plus	SNORD13I
11	101029624	101129813	minus	PGR
11	101129077	101159270	plus	PGR-AS1
11	101319713	101343101	plus	LOC105369458
11	101434726	101439068	minus	LOC124902737
11	101451564	101584007	minus	TRPC6
11	101519820	101519905	minus	MIR3920
11	101700995	101704586	plus	LOC124902738
11	101890674	101916522	minus	ANGPTL5
11	101915010	102001062	plus	CEP126
11	102047437	102084554	plus	CFAP300
11	102058305	102058408	minus	LOC124902830
11	102110447	102233424	plus	YAP1
11	102263841	102281239	plus	LOC105369460
11	102315895	102317243	minus	LOC124902739
11	102317484	102339403	plus	BIRC3
11	102347214	102378670	plus	BIRC2
11	102396332	102452765	minus	TMEM123
11	102452919	102462038	plus	TMEM123-DT
11	102466691	102485787	plus	LOC124902740
11	102467255	102498801	plus	LOC102723838
11	102520508	102530747	minus	MMP7
11	102576832	102625332	minus	MMP20
11	102641124	102687212	plus	MMP20-AS1
11	102691487	102705769	minus	MMP27
11	102711796	102724954	minus	MMP8
11	102770502	102780628	minus	MMP10
11	102789919	102798160	minus	MMP1
11	102835801	102843609	minus	MMP3
11	102852473	102866399	plus	LOC124902741
11	102862736	102874982	minus	MMP12
11	102942995	102955732	minus	MMP13
11	103050686	103092160	minus	DCUN1D5
11	103109426	103479863	plus	DYNC2H1
11	103625962	103651280	minus	LOC105369463
11	103838803	103849551	minus	LOC102723862
11	103849906	103849980	plus	MIR4693
11	103861308	103906870	minus	PDGFDDN
11	103907189	104164147	minus	PDGFD
11	104036640	104039196	plus	DDI1
11	104280011	104358964	plus	LOC102723879
11	104568489	104609302	minus	LINC02552
11	104671136	104697264	plus	LOC105369466
11	104873215	104875568	plus	LOC107984380
11	104942866	104968574	minus	CASP4
11	104960443	104968580	plus	LOC124902813
11	104994243	105023168	minus	CASP5
11	105016397	105035681	plus	LOC124902742
11	105025443	105036686	minus	CASP1
11	105041563	105045335	minus	CARD16
11	105048000	105076154	plus	LOC107984381
11	105137714	105139769	minus	CARD18
11	105157916	105541367	minus	LOC105369468
11	105163141	105184810	plus	LOC105369469
11	105609616	105982090	plus	GRIA4
11	105967167	105979686	minus	LOC124902743
11	106007899	106022287	minus	MSANTD4
11	106051098	106077347	minus	KBTBD3
11	106077662	106098695	plus	AASDHPPT
11	106112459	106132116	minus	LINC02719
11	106250019	106264905	plus	LOC101928535
11	106367231	106409184	plus	LOC105369474
11	106579494	106604395	minus	LOC124902744
11	106674019	107018476	minus	GUCY1A2
11	106766167	106781149	plus	LOC112268081
11	106856642	106857718	plus	LOC105369475
11	107223216	107298183	minus	LOC105369477
11	107250723	107253716	minus	LOC124902745
11	107326360	107457825	minus	CWF19L2
11	107502727	107565735	minus	ALKBH8
11	107591147	107666779	plus	ELMOD1
11	107707378	107712056	minus	SLN
11	107790991	107858787	minus	SLC35F2
11	107859230	107860989	plus	LOC124902746
11	107912589	107923223	plus	LOC124902747
11	107928448	107963482	plus	RAB39A
11	108008898	108107761	plus	CUL5
11	108113615	108114382	minus	LOC124902748
11	108116705	108147603	plus	ACAT1
11	108157215	108222638	minus	NPAT
11	108223067	108369102	plus	ATM
11	108308519	108469881	minus	C11orf65
11	108472116	108498384	minus	POGLUT3
11	108478464	108481246	plus	LOC124902749
